Time_s,,,F1_Hz,,,F2_Hz,,,F3_Hz,,,F4_Hz
23.858397,,,341.526026,,,2226.310226,,,3103.953984,,,4065.863058
23.864647,,,417.604413,,,2209.092684,,,3070.915509,,,4124.911182
23.870897,,,441.119434,,,2195.971433,,,2998.652618,,,4117.607122
23.877147,,,431.738389,,,2195.688235,,,2970.933418,,,4054.312938
23.883397,,,426.112194,,,2181.453171,,,2963.570659,,,4076.093347
23.889647,,,427.234631,,,2169.67325,,,2994.7214,,,4109.050342
23.895897,,,427.807897,,,2148.202915,,,2988.410199,,,4128.290473
23.902147,,,420.485383,,,2142.062903,,,2970.864736,,,4137.236192
23.908397,,,418.285555,,,2126.134732,,,2950.039276,,,4101.237202
23.914647,,,418.232771,,,2101.757917,,,2962.854543,,,4087.815098
23.920897,,,419.708094,,,2097.427609,,,2968.680228,,,4092.217887
23.927147,,,422.75186,,,2092.524357,,,2948.557646,,,4095.384276
23.933397,,,426.45612,,,2088.544552,,,2940.500133,,,4106.029107
23.939647,,,421.49451,,,2088.734885,,,2936.99095,,,4139.722574
23.945897,,,417.901682,,,2070.933369,,,2939.864344,,,4201.359625
23.952147,,,418.883503,,,2044.450703,,,2923.273998,,,4207.986161
23.958397,,,422.692734,,,2022.222288,,,2927.521122,,,4195.426613
23.964647,,,425.844187,,,2002.25101,,,2950.428601,,,4208.248887
23.970897,,,425.573587,,,1975.08837,,,2969.934188,,,4209.740006
23.977147,,,424.964155,,,1941.271802,,,3033.255832,,,4214.594479
23.983397,,,426.548118,,,1928.041108,,,3000.18837,,,4224.098929
23.989647,,,427.984041,,,1914.233386,,,2993.247985,,,4221.559595
23.995897,,,426.395117,,,1889.227109,,,3029.774794,,,4234.202161
24.002147,,,425.284146,,,1886.539143,,,3069.619053,,,4264.314737
24.008397,,,423.562816,,,1884.770925,,,3030.992073,,,4283.992729
24.014647,,,412.679954,,,1889.214238,,,3041.360975,,,4338.631322
24.020897,,,396.833181,,,1895.317208,,,3088.302703,,,4285.611433
